LATITUDE,LONGITUDE
38.8947813061786,-76.9943631260805
38.9186032703376,-77.0350317866107
38.8864993311487,-76.9292418086365
38.9311508277978,-77.0383133886923
38.9160762931342,-77.0144019586083
38.9196797830996,-77.0477052968888
38.898371650087,-76.9445967665051
38.9378409435402,-76.9913031291355
38.9237577149803,-77.0288762124737
38.851179240239,-76.9810260517958
38.9048961324308,-77.0199105557724
38.9025106156,-77.0000461143943
38.950799927229,-77.0315636139051
38.8448288811993,-76.9850940467996
38.9024741750771,-76.9902468105604
38.9303602085318,-77.055497287206
38.934062363335,-77.0724316449067
38.9051969682966,-77.0408588934901
38.8991214156494,-77.0219263529351
38.9492452010988,-77.0803031975013
38.8954550120845,-77.0219252260535
38.9099253533731,-77.0436172239794
38.9099253533731,-77.0436172239794
38.9072298018658,-77.0488153182614
38.9233702999658,-77.0543386500541
38.9014724188208,-76.9312098469287
38.9222116506408,-76.9931501205792
38.9054281339075,-76.9833404935689
38.9450206625302,-77.0070251031408
38.909636093776,-77.0461997114712
38.9304998986888,-77.0448638540232
38.915567982036,-77.0332545663238
38.8250832849143,-77.0014510284156
38.9599074542529,-77.0852995777749
38.9072430223956,-77.0591917562644
38.9191956358225,-77.0416856358787
38.9186414260625,-77.0270406789793
38.9008675863187,-76.9459205865101
38.85407857064,-76.9738593579734
38.918254622628,-77.0245267428947
38.8488553011254,-76.9825473007256
38.8913892101022,-76.9426195786478
38.9312418274705,-77.0354070598722
38.9066406504716,-76.9269851499068
38.953083278928,-77.000634522785
38.9191956358225,-77.0416856358787
38.9434595642485,-77.0259311760915
38.9477682905236,-76.994958803943
38.9074365872703,-76.9806882636162
38.9439668635288,-77.0795474568697
38.8988488519276,-77.0319556355216
38.9256946006405,-77.0540059831041
38.912973942067,-77.0319619642674
38.8798445047364,-76.9843721860427
38.8604101674654,-76.9684878807325
38.893573674591,-76.9877120533816
38.916992466081,-77.0288619423029
38.9210696322979,-76.9590628226936
38.9361653327629,-76.9904382804908
38.8666802244893,-76.9447711651777
38.8892307031822,-76.980773876744
38.8818539292027,-76.9892815071966
38.8235965573052,-77.0088902429937
38.9111222958781,-77.0466388138565
38.9039670503268,-76.9472094662743
38.9096383502399,-77.0400889443907
38.8926713509193,-76.9489814572907
38.9118634655159,-77.03992877352
38.9372269819452,-76.979942004913
38.9001947352995,-76.986915465365
38.9804112928265,-77.026498601646
38.8401003973505,-76.9995162221263
38.9126029448886,-77.0749580331768
38.9072304865232,-77.0108606585169
38.9025183981397,-77.0169239846672
38.8836782596938,-76.9430752765401
38.8902507752196,-76.9555303078897
38.8954638211203,-77.0229627001747
38.917550178367,-77.0319524841605
38.958181789866,-77.0062764561241
38.9126040543215,-77.033898877291
38.9181103196658,-77.0253223406002
38.8433774602789,-76.9783211485813
38.9068000870362,-77.0621313587721
38.8587477741329,-76.9954720386854
38.9140822831688,-77.0307863530499
38.8741128729847,-76.972077321351
38.8995526010333,-76.9723440384127
38.9046814800605,-77.0058912931724
38.845289230747,-76.9972353540793
38.907897370057,-77.0074710960836
38.9171835065702,-76.9800744828355
38.9386744547724,-77.0327347593603
38.9215871483569,-77.0270417959504
38.8920053994255,-76.9814993237709
38.9349619338786,-77.0364584873119
38.9068452026869,-77.0416899472794
38.8902794960856,-76.9602331523259
38.9265211395715,-77.0364887691138
38.9302821241678,-77.0811929554284
38.9250531141264,-77.0354155192436
38.9096418519272,-77.0280864744699
38.9060615912369,-77.0413666724117
38.9038919404634,-77.0591428601661
38.9223645123308,-77.010597731801
38.9038919404634,-77.0591428601661
38.9528394369717,-77.0120443549697
38.9295130123787,-77.0327305534988
38.899814108038,-77.0265147748045
38.9201234314941,-77.0418591499131
38.9393345612108,-77.0220656003266
38.9140843791357,-77.0214005514532
38.930686527362,-77.0224089187383
38.9071769302362,-76.9983974199609
38.9354232611917,-77.0297344472005
38.9329527949098,-77.0373686081899
38.8818397497847,-76.9256274969808
38.8803684114998,-76.9358056271268
38.9010477998713,-76.929158207341
38.9014721914759,-77.0239906646866
38.9427325945445,-76.9936095529884
38.9599074542529,-77.0852995777749
38.8415147108615,-77.0018084435906
38.8193805884853,-77.008912748527
38.919838907217,-77.0296241667239
38.9134909054775,-76.9856331545841
38.9196875985857,-76.9788053318618
38.9375197619189,-77.0596551944493
38.9251260859594,-77.0322903142097
38.9191803122825,-77.0332908446496
38.9037361302753,-77.0449046647828
38.9131841839422,-77.017572213722
38.9418626757818,-77.0351931703806
38.9364770479728,-77.0304500003486
38.8854125014326,-76.9926465167019
38.9243281745338,-77.012154860625
38.921549419123,-77.0335802425459
38.8836314455675,-76.9606287262236
38.8973379440921,-77.0209228893866
38.903735790219,-77.0457808532185
38.9527942368339,-77.0134979754686
38.8897761049759,-76.9413990624417
38.9286741728948,-77.0363399440874
38.8812593692484,-76.9892124455187
38.9255773636766,-76.970996195054
38.9244180540005,-76.9860230458638
38.8596524933604,-76.9650893205696
38.851702139598,-76.9837447255755
38.9307998026655,-77.0373905461993
38.9448682747899,-77.0639179251835
38.9066356755126,-76.9337528357074
38.8870619610524,-76.936387436043
38.8551980910686,-76.9897348272031
38.8337402808949,-77.0058854398406
38.9295130123787,-77.0327305534988
38.9014174088555,-76.9466003466868
38.8765210984271,-77.0091042758052
38.9243281745338,-77.012154860625
38.8394247631319,-77.00057592059
38.8617281828038,-76.9814956499286
38.9193491550012,-77.0406133126852
38.9499014773963,-77.0209844625066
38.8947704682459,-76.9785706602986
38.8689113338313,-76.959484529829
38.9004717727282,-76.947131355043
38.9342689442381,-77.0343128583432
38.945840616156,-76.998385015187
38.9369649142643,-77.0244063034854
38.9507249518236,-77.0767401167419
38.943155199923,-77.0808846315881
38.8980660726119,-76.9717221091481
38.8386409241704,-76.9950471372999
38.931646874965,-77.0364683255634
38.9259697276426,-77.1009891709617
38.9014091777604,-76.9762283965045
38.9144603174281,-77.0319626303845
38.8983127555857,-77.0457889008488
38.979383815644,-77.028783344816
38.9319523841892,-77.0388674206754
38.8934323839066,-76.9392059036483
38.8897490470085,-76.9255270397396
38.9432543188164,-77.0147535046419
38.8967331270661,-77.0270439022789
38.9497369727479,-77.0314823895853
38.8980660726119,-76.9717221091481
38.8827807805193,-76.9324726121778
38.8991214156494,-77.0219263529351
38.9596739428239,-77.02814080368
38.9286306144349,-77.0312078159151
38.8973364398129,-77.0280931574206
38.8330107437085,-76.9997235829493
38.827785799054,-76.9971093498709
38.9598124072033,-76.9967232457375
38.8220384294454,-77.0002878901881
38.9430006747659,-77.0234048120499
38.9605150814326,-77.0019153048245
38.9032027733888,-76.9813696037795
38.8235965573052,-77.0088902429937
38.9529544048539,-77.0254039393535
38.905150551445,-77.0639976244854
38.8444870444746,-76.9895520596703
38.9175455371855,-77.0005765514513
38.9076363656918,-76.9994696463551
38.9013345457089,-77.0341240899963
38.8470008483113,-76.9978919069429
38.8983086630028,-77.0307910736005
38.8944584218473,-76.9575103804381
38.9318816589512,-77.0346000432156
38.9253709368052,-77.0257400815139
38.9181103196658,-77.0253223406002
38.9529207810397,-77.0090563500277
38.8602582169195,-76.9732694842219
38.8949885964617,-77.0029855922017
38.9059108735121,-77.0731755111902
38.9019297101181,-77.0319570156848
38.8540781928774,-76.9722234077992
38.9164293546885,-77.043667325145
38.9293223735617,-77.0375973642925
38.9216186302989,-77.0423674218744
38.9114958362045,-77.0345555635198
38.9245052905061,-76.9706621986019
38.957807838811,-77.0334357992836
38.9562714102119,-77.0136486187699
38.9079182917425,-77.0384969102652
38.9311369932716,-76.9778562039198
38.8630410496471,-76.970099830476
38.8886141607646,-76.9257933305724
38.9175625579294,-77.0152670861442
38.9473702678758,-77.020326173744
38.8981145355043,-77.0005763944071
38.9312193367508,-77.0139206211335
38.8953929943861,-76.9845878014683
38.8850788855657,-76.9527788690991
38.8897761049759,-76.9413990624417
38.9226544697157,-77.042690929262
38.9078965567547,-77.0156800780809
38.9025208745889,-77.0425751222437
38.9096630045193,-76.9346839342676
38.8850788855657,-76.9527788690991
38.972979400668,-77.026957438041
38.9107106263643,-76.9396177835367
38.9038914343415,-77.060134338629
38.9052068897726,-77.0596742861517
38.9548117697624,-77.0160249731876
38.8989319004054,-76.9483775226687
38.8798445047364,-76.9843721860427
38.9477202704724,-77.0268671347169
38.8243806262341,-76.9987332416255
38.9103876546393,-77.086866067278
38.9699181685877,-77.0189709435244
38.9268482545667,-77.0259482003947
38.9030667126493,-76.9762163154336
38.93511617766,-77.0327331256869
38.9300200645747,-77.0216013960196
38.9370195580899,-77.0213728331259
38.8635284338603,-76.9739826421821
38.880190092985,-76.9392632860536
38.8635284338603,-76.9739826421821
38.9311261586233,-77.030286250087
38.825758929226,-76.9998963541325
38.9169959513109,-77.0043010406831
38.9514071780467,-77.0803171695827
38.9181079599078,-77.0345357051114
38.9514071780467,-77.0803171695827
38.9402697297438,-77.029713399101
38.9538298765919,-77.0159670679468
38.8531300750886,-76.9640441336745
38.9560369744509,-77.015425311323
38.9191803122825,-77.0332908446496
38.9279613421139,-77.0399377876938
38.8673028602064,-76.9735433955594
38.9383092072652,-76.9892845542386
38.8784033389772,-77.0142445338615
38.8983091574118,-77.0288543832191
38.8983091574118,-77.0288543832191
38.8938656209158,-76.9251308174506
38.832469944248,-77.0082578968544
38.965779260583,-77.0363934806153
38.9189282484248,-76.9673088981908
38.9202190435007,-76.9785514817598
38.9013334991311,-77.0375364986288
38.9118581512083,-77.0270381072224
38.8297044892459,-77.0058966240445
38.9072392579917,-77.0477315644714
38.9324900500052,-76.9918112534198
38.8317403196849,-77.0073479558663
38.9466483222897,-77.0267052303977
38.9253394417465,-77.0413201941118
38.9716031318375,-77.0161556866582
38.9482185748479,-77.0074637859346
38.9572685433598,-77.0289359384579
38.9450812093422,-77.0252281014747
38.8250832849143,-77.0014510284156
38.9197387988788,-77.0333948878201
38.8321002018679,-76.9873310466955
38.9455853976374,-77.0264741209175
38.8503142296645,-76.9798281841223
38.881448458904,-76.9883134516708
38.8286956714216,-77.0020845192832
38.9250531141264,-77.0354155192436
38.9051969682966,-77.0408588934901
38.8810799280579,-76.9355399088071
38.9496872931791,-77.0916207405104
38.9309112037525,-77.0250270236785
38.9247827026608,-77.0359458661535
38.8850788855657,-76.9527788690991
38.9517042427709,-77.0134400862935
38.8992219804479,-76.988310539923
38.8947805520704,-77.0144207141587
38.9117706664153,-76.9888734579324
38.9194712884638,-76.9782057664312
38.8674184355254,-76.9437680988197
38.9442474088164,-77.0626138738819
38.9025232187158,-77.0355657338205
38.9051969682966,-77.0408588934901
38.8947811745248,-76.9920922382331
38.9314465661674,-77.0427423264402
38.9651630364393,-77.008630972556
38.9408795279547,-77.0757721301135
38.9038914343415,-77.060134338629
38.8323614987545,-76.9878147257787
38.9016901049711,-77.0477509082561
38.8819985450196,-76.9984556118888
38.8832416502067,-76.9961850643951
38.9312193367508,-77.0139206211335
38.8933296697103,-76.9817525768877
38.9001948832048,-76.988310380495
38.8220384294454,-77.0002878901881
38.8834577164655,-76.9932114686494
38.9329113052613,-77.023793639678
38.9114958362045,-77.0345555635198
38.9051786520086,-77.0620031270661
38.9064303563484,-77.062857378507
38.8990570395245,-77.0280823069806
38.9027875879038,-76.9768850698366
38.9216704415899,-77.0808026044821
38.8551980910686,-76.9897348272031
38.9007671563771,-77.0336511575513
38.9378029301049,-77.0232070225621
38.8903671742466,-76.9937640897486
38.8286956714216,-77.0020845192832
38.9138221039546,-77.0529592542969
38.9133519318109,-77.0332535330562
38.9091051094912,-77.0448965152878
38.9090315643999,-76.9839968421235
38.9686260134755,-77.0741861295922
38.9333256754553,-77.0238514458636
38.9274226952309,-77.034090444012
38.9454003273446,-77.1013512274751
38.904545563214,-77.0482139769657
38.9305942609669,-77.0318199317691
38.8961106195281,-77.0308016524484
38.9025226019364,-77.0375371243605
38.9462754592172,-77.0758240081961
38.9305172203388,-76.9916615493373
38.9319407200518,-77.046168030102
38.9274226952309,-77.034090444012
38.8967200122706,-76.9588808254282
38.9042401112522,-76.9949734091409
38.9804112928265,-77.026498601646
38.9155635310929,-77.0063880125524
38.9402689224672,-77.0327354914643
38.9345774584962,-77.0256049997765
38.9338495658146,-76.9845218204417
38.888170582807,-76.9575256513697
38.9679542167883,-77.0199050947485
38.9056467723411,-77.0425769880429
38.9201485438164,-76.9903135820544
38.9327785667549,-76.9971050933716
38.9236718307084,-77.0442483611464
38.9264196700019,-76.9565572063252
38.9223686804711,-77.0352642725514
38.9037370021658,-77.0425758481115
38.9241960583499,-76.9606293942535
38.9256946006405,-77.0540059831041
38.8636111239259,-76.9826819602254
38.828488242501,-77.007681604003
38.8700971117975,-76.9822309751393
38.9165515256135,-76.9730984838471
38.8983086630028,-77.0307910736005
38.9001321019274,-77.0466546848435
38.9031264759502,-77.0365459740201
38.9031264759502,-77.0365459740201
38.9175494435335,-77.0345354346458
38.8926722048696,-76.9509756294907
38.9343169311077,-77.0221101824566
38.9090804545324,-76.9402763543873
38.9692772885443,-77.0257444006317
38.9175455207836,-77.0020409921371
38.9025183981397,-77.0169239846672
38.8779708140316,-77.0152125167769
38.908379324755,-77.0332627442844
38.8235965573052,-77.0088902429937
38.8958040384255,-76.9276994197394
38.9111190572061,-77.0287557956341
38.9590174197885,-77.0689379936579
38.8319837398623,-76.9969594561754
38.9296485133062,-77.031358190248
38.9079041585041,-77.0239697691315
38.9632322721057,-77.0278537481345
38.9119119036564,-77.0282949105425
38.9239567911888,-77.0250015188304
38.896104619953,-76.9843225137657
38.8959490625512,-76.9715385076873
38.9323653921333,-77.0428005443708
38.900194976088,-76.9892787513323
38.9062473454827,-77.050105916767
38.896104619953,-76.9843225137657
38.8235965573052,-77.0088902429937
38.9168675623793,-77.0234423594107
38.9041935893039,-76.9807352570975
38.9204965003032,-77.0296820974255
38.9378029301049,-77.0232070225621
38.8256057705399,-76.9981458945697
38.933791413387,-77.0574837471903
38.8927904841443,-76.9949626888285
38.8991214156494,-77.0219263529351
38.9423439044399,-77.0187790452671
38.9448682747899,-77.0639179251835
38.8425234367258,-76.9926048586579
38.8755573161319,-77.0074677101757
38.9169982434684,-77.0398509317561
38.9817443448145,-77.0272146653915
38.9079034890743,-77.0270366081104
38.9257389920058,-77.0310335650921
38.927576666588,-77.0311150934337
38.9332842601465,-77.0427434280712
38.918108694747,-77.0319527343976
38.9299293302141,-77.0248767496344
38.8504407599092,-76.982374110258
38.9071712284351,-77.0365365170745
38.9016272119548,-76.9883101457737
38.9230693212056,-77.0413880702663
38.9329747114738,-77.0220174980436
38.9210760304939,-76.9865656860804
38.9032703116882,-76.9407538967302
38.9602135632446,-77.031567782742
38.9563509837128,-77.0231784496303
38.9168699128795,-76.9995272322888
38.9031290613701,-77.0270463271681
38.9415784566779,-77.0171062807661
38.9072034877797,-76.9342596001812
38.8978228913574,-77.02809334899
38.9268552377801,-77.073197004206
38.8710249774713,-76.9822307441086
38.9600172794539,-77.0828998249348
38.9060678544013,-76.9332345501313
38.8867098778007,-76.9961964049968
38.8875820207748,-76.9798868046489
38.9256280622553,-77.0403055156837
38.9039670503268,-76.9472094662743
38.8948602173515,-76.9485994889128
38.9301699740056,-77.108399356038
38.8590265373689,-76.9883056012864
38.9279300937242,-77.0218314170611
38.9350678275831,-77.0429521068642
38.905085845624,-77.0669374659623
38.867260182501,-76.9878433359384
38.9151976697579,-77.0365060370288
38.8698399614125,-76.9617425737213
38.9181013270094,-77.0951778725614
38.8991214156494,-77.0219263529351
38.9170029871013,-77.0218972577432
38.9019852385792,-77.0259967986899
38.9222116506408,-76.9931501205792
38.8444870444746,-76.9895520596703
38.9573982368655,-76.9991923766572
38.9014721914759,-77.0239906646866
38.8324971388986,-76.9946444581635
38.9699181685877,-77.0189709435244
38.9668426872665,-77.0349054918728
38.9042428782406,-77.038517984407
38.9324190053635,-77.0783927631178
38.8981143061302,-76.9926567352697
38.9130818073786,-77.072710125789
38.8458567520478,-76.9968206319164
38.9052554414418,-77.0523533835816
38.8285242491409,-76.9919153092505
38.9327785667549,-76.9971050933716
38.91592928964,-77.029634073521
38.9166263383069,-77.0090517411322
38.8836177182632,-76.931031126446
38.903136419851,-77.0334217012589
38.8701058902405,-76.9807790290886
38.8316231553286,-76.9918343383039
38.8938327351504,-77.0525870722011
38.9222116506408,-76.9931501205792
38.9013377843162,-77.0501255250136
38.8764941217684,-76.9915410937807
38.8757145406693,-76.9652658509594
38.8645290167499,-76.9487250354497
38.9557015399376,-77.02712396157
38.961305787875,-77.0218185640871
38.8309567969306,-77.0020385171092
38.8213083957537,-77.0090051130429
38.9041572724165,-77.0209133607893
38.9126044218405,-77.0326074916014
38.8593514261663,-76.999884783725
38.9644454663154,-77.0753125628092
38.9280388174123,-76.9818128911257
38.8819894392387,-76.9949865019183
38.9014836886127,-76.9351640895079
38.9091614431847,-77.0384975812395
38.8510247406478,-76.9739871993994
38.9264220876554,-76.9636381386906
38.9019160014895,-76.9961725371736
38.9037300355473,-77.0365462832506
38.8746468140068,-77.0144396936576
38.900194976088,-76.9892787513323
38.9088531483897,-77.0441815199314
38.9042332670755,-77.0403049553193
38.9543339249088,-77.0187591301469
38.9437864960065,-77.0075325335556
38.9576502478883,-77.0072224857238
38.9153300250511,-77.044496860442
38.8444870444746,-76.9895520596703
38.9548308579695,-76.9975079948753
38.9122215270432,-77.004485235457
38.9605004222567,-77.0364023231207
38.9041935893039,-76.9807352570975
38.9673608964534,-77.0104890321075
38.9603349306888,-77.0005538216819
38.9312418274705,-77.0354070598722
38.9603349306888,-77.0005538216819
38.9144965796569,-77.0719620830583
38.8997887708334,-77.0175689139699
38.9267489120568,-77.0270552859511
38.9649452400237,-77.0211735111746
38.9162555060189,-76.9792560538367
38.9199235403531,-77.0797627975418
38.9198374902481,-77.0347671706849
38.9145358893233,-77.014228689409
38.9647127093882,-77.0073847426876
38.9607276915677,-77.0290296469529
38.9289564621706,-77.0247380157266
38.9007735656448,-77.0417094554431
38.8264525261636,-77.0035930916389
38.9295242796408,-77.0233081248679
38.8594150760218,-76.9556647361019
38.9631209030802,-77.0603920042664
38.9060415118374,-77.0468314876405
38.8544463542964,-76.9676264508142
38.9131841839422,-77.017572213722
38.9498398345559,-76.9895366185218
38.8495577163235,-76.9809919226473
38.9439893451943,-77.0327371998344
38.9037312248926,-77.0325227338157
38.9576582955372,-77.0166371016557
38.9590174197885,-77.0689379936579
38.8229212441506,-77.0019461617303
38.8967333677721,-77.0259833571499
38.9148159809694,-77.002778871638
38.9181035682197,-77.0106662853327
38.9069908284336,-77.0372743013814
38.8836199560877,-76.9538517105845
38.9140899432812,-77.0355369104451
38.9348180630432,-77.0580843337946
38.9274226952309,-77.034090444012
38.9274226952309,-77.034090444012
38.848133492833,-76.9761424587957
38.927470136945,-77.0245183800325
38.9619999204683,-77.0189688358642
38.9288074946616,-77.041737386435
38.8980399911682,-77.0518062779516
38.935940275221,-76.9924913633926
38.8828698513535,-76.9481125331758
38.9144641257248,-76.988527121802
38.9142833879966,-77.0162810683476
38.9031278211765,-77.0319575524472
38.9056951632188,-77.0320970520639
38.9368080936144,-77.0752833689145
38.9089936628971,-76.9299804501648
38.9329747114738,-77.0220174980436
38.8812761862279,-77.0199154900016
38.9358807803636,-77.0364589571654
38.8990561812786,-76.9443772020533
38.9103120724782,-76.9355250198375
38.832730705179,-76.9865362389136
38.9699167398822,-77.0263446858195
38.8967172102596,-76.9844837664158
38.8966514254694,-76.9703739345864
38.9105972027601,-77.0527723812285
38.9274226952309,-77.034090444012
38.9125978089555,-77.0224378260476
38.9043641910189,-76.9776108795373
38.9052572513324,-77.0481452837558
38.8802353072124,-76.9606997501115
38.9191956358225,-77.0416856358787
38.8227409605159,-77.0055160302716
38.905150551445,-77.0639976244854
38.9099253533731,-77.0436172239794
38.9144466193723,-77.0035168110383
38.8603103295591,-76.9658379147128
38.9196444780725,-76.9995272138953
38.90643620102,-77.0219170722742
38.9472818840307,-76.9960085996935
38.9237072284236,-76.9990082458174
38.9118655561556,-77.0332528400468
38.8989072396461,-77.0027782519149
38.9249752107282,-77.022649300806
38.9096495011476,-77.0332633366381
38.9158960584379,-77.0149438680486
38.896834400861,-76.9191563606374
38.9099253533731,-77.0436172239794
38.8603103295591,-76.9658379147128
38.8918840754205,-76.9414203847251
38.9025196626624,-77.0457800727091
38.9051883564576,-77.0606772965942
38.8424057778303,-76.9864768198603
38.8647199060599,-76.9888001356519
38.9052068897726,-77.0596742861517
38.9542704844268,-77.0210088226662
38.905150551445,-77.0639976244854
38.9237571897423,-77.0309289143267
38.9051786520086,-77.0620031270661
38.9324248709131,-77.023724276739
38.9335753185559,-77.0342663900524
38.841982545882,-76.9879858660478
38.9096392041323,-77.0375178102066
38.9051977671426,-77.0385069710146
38.9120406542243,-76.9863944359002
38.9342428856292,-77.0552927021721
38.9103816589239,-77.0229444432022
38.9293450528333,-77.0179913821082
38.9175578524668,-77.0365072451709
38.8999421989071,-77.0155515196123
38.9358807803636,-77.0364589571654
38.918104050516,-76.9989737303796
38.9012751774048,-76.9826151743245
38.9107106263643,-76.9396177835367
38.8853482092907,-76.9815010499585
38.919838907217,-77.0296241667239
38.8351456490153,-77.0048259253048
38.9222116506408,-76.9931501205792
38.8973379440921,-77.0209228893866
38.8954550120845,-77.0219252260535
38.9564416719646,-77.0198903424048
38.8954480304106,-76.9973141024594
38.8954480304106,-76.9973141024594
38.9507249518236,-77.0767401167419
38.8918626368199,-76.9953200875575
38.8302627078355,-76.9896923441706
38.9100866981817,-77.0647745519085
38.952353378391,-77.0073719256048
38.933846262033,-77.0318098494062
38.9010420790707,-77.0063867121365
38.9235494012434,-77.0331083723115
38.9064022219247,-77.0005764613788
38.9072368714868,-77.0270363554291
38.8988488519276,-77.0319556355216
38.8516547161602,-76.9713603218838
38.8437307824114,-76.9978228888641
38.9159239860893,-77.0035168838892
38.9436975620218,-77.0632478303525
38.9599074542529,-77.0852995777749
38.8599279602724,-76.9989284799873
38.8269926034467,-77.0106526759931
38.9152829854671,-77.0184836532536
38.8850613727114,-77.0027892385563
38.9368115769057,-77.0253289826253
38.8837370491176,-76.994606035469
38.9165515256135,-76.9730984838471
38.8280290620591,-77.0005758286805
38.8926005923693,-76.9520707435859
38.9001321019274,-77.0466546848435
38.8983091574118,-77.0288543832191
38.897374312099,-76.9810368206426
38.89353674042,-76.9503410421417
38.8999421989071,-77.0155515196123
38.9236379214513,-77.0753155930932
38.8840770766873,-76.9762456965894
38.8302627078355,-76.9896923441706
38.9137076995704,-77.0082211812925
38.9059509990238,-76.9862687767686
38.8914142013732,-76.9233697881769
38.8846739832603,-76.9961849878114
38.8989072418029,-76.997313972215
38.8627563511928,-76.9922455747646
38.8996082789733,-76.9803906515132
38.89380195271,-76.9241856542611
38.829200134344,-76.9973626613909
38.9126063001776,-77.0249860097386
38.9085638651111,-77.0091890728744
38.8418117322784,-76.9920405113279
38.8235965573052,-77.0088902429937
38.8791506145262,-76.9826436143226
38.9253834458353,-77.0441571648492
38.8485232331298,-77.0037554808345
38.9162803134165,-77.0307988327123
38.8466675329941,-77.0022693573401
38.8935743135031,-77.0013140956124
38.862116139757,-76.985735672574
38.9056346418648,-77.0209137939481
38.9193473129896,-77.045606373908
38.9199383775317,-77.0280905296488
38.9490993611166,-77.0230030497437
38.826614598055,-76.9943685070516
38.9655384302773,-77.0276584899406
38.881268868442,-77.0013138689869
38.8444870444746,-76.9895520596703
38.8998057531029,-77.0234598088012
38.9386946023593,-77.0239455176037
38.8927900997911,-76.989268337108
38.8688358221963,-76.9815053301678
38.9324547556596,-77.1119320648295
38.911864581961,-77.0365158611197
38.9126040543215,-77.033898877291
38.8459179758836,-76.979057622527
38.9334766668898,-77.0327323730113
38.938144962309,-77.0245912572209
38.8985282370529,-76.9873538333298
38.8470008483113,-76.9978919069429
38.9215871483569,-77.0270417959504
38.8660878366285,-76.9790171357853
38.9473087275006,-77.0653505583079
38.8989069662415,-76.9915384360983
38.8524643710004,-76.9671665290197
38.9164995013107,-77.0158203398578
38.8286956714216,-77.0020845192832
38.8498542571874,-76.9769022099755
38.8978356525978,-77.0449124784294
38.9086840009974,-77.0384973235437
38.9450206625302,-77.0070251031408
38.8672590840741,-76.9798925321613
38.9642401485589,-77.0319503395501
38.8235965573052,-77.0088902429937
38.9245087681643,-76.9930807069925
38.9350344656494,-77.1083952178814
38.9064107052541,-76.9889088817251
38.9166403370442,-77.0319520765246
38.9108784442738,-76.9852877822783
38.9602128369035,-77.0341522793427
38.8738048592847,-76.9656009753682
38.9030667126493,-76.9762163154336
38.9838253884838,-77.0265806636815
38.8949345217243,-76.9961729117384
38.8875832700943,-77.0106156178422
38.9031278211765,-77.0319575524472
38.8444870444746,-76.9895520596703
